contentid,contenttypeid,roomcode,roomtitle,roomsize1,roomcount,roombasecount,roommaxcount,roomoffseasonminfee1,roomoffseasonminfee2,roompeakseasonminfee1,roompeakseasonminfee2,roomintro,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomsize2,roomimg1,roomimg1alt,cpyrhtDivCd1,roomimg2,roomimg2alt,cpyrhtDivCd2,roomimg3,roomimg3alt,cpyrhtDivCd3,roomimg4,roomimg4alt,cpyrhtDivCd4,roomimg5,roomimg5alt,cpyrhtDivCd5
2708320,32,,누마루 강 (독채),25,0,4,8,380000,450000,440000,510000,,Y,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,82.6,http://tong.visitkorea.or.kr/cms/resource/38/2707538_image2_1.jpg,전북_이랑한옥스테이_누마루강 3,Type3,http://tong.visitkorea.or.kr/cms/resource/37/2707537_image2_1.jpg,전북_이랑한옥스테이_누마루강 2,Type3,http://tong.visitkorea.or.kr/cms/resource/36/2707536_image2_1.jpg,전북_이랑한옥스테이_누마루강 1,Type3,,,,,,
2708320,32,,툇마루 들 (독채),20,0,4,8,340000,390000,380000,460000,,Y,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,66.1,http://tong.visitkorea.or.kr/cms/resource/41/2707541_image2_1.jpg,전북_이랑한옥스테이_툇마루들 1,Type3,http://tong.visitkorea.or.kr/cms/resource/42/2707542_image2_1.jpg,전북_이랑한옥스테이_툇마루들 2,Type3,,,,,,,,,
2708320,32,,툇마루 산 (독채),20,0,4,8,340000,390000,380000,460000,,Y,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,66.1,http://tong.visitkorea.or.kr/cms/resource/43/2707543_image2_1.jpg,전북_이랑한옥스테이_툇마루산,Type3,,,,,,,,,,,,
137920,32,,빅토리아,10,1,2,4,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,33,,,,,,,,,,,,,,,
137920,32,,백록담(독채),30,1,10,10,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,99,,,,,,,,,,,,,,,
137920,32,,그레이트베어,15,1,2,6,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,49,,,,,,,,,,,,,,,
137920,32,,바이칼,20,1,2,6,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,66,,,,,,,,,,,,,,,
137920,32,,천지(독채),45,1,16,16,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,148,,,,,,,,,,,,,,,
137920,32,,카스피,10,1,2,4,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,,Y,Y,,Y,Y,Y,33,,,,,,,,,,,,,,,
2932893,32,57581,운유루,8,0,2,2,400000,400000,440000,440000,,,,,,,,,,,,,,,,28.39,,,,,,,,,,,,,,,
2932893,32,57582,하심채,17,0,2,4,600000,0,600000,0,,,,,,,,,,,,,,,,58.9,,,,,,,,,,,,,,,
2932893,32,57584,독채,0,0,4,6,1000000,1000000,1100000,1100000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
1963767,32,42128,일반실,8,0,2,3,0,0,0,0,※ 객실요금 전화문의 요망,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,26.44,,,,,,,,,,,,,,,
1963767,32,42129,준특실 A,11,0,2,3,0,0,0,0,※ 객실요금 전화문의 요망,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,36.36,,,,,,,,,,,,,,,
1963767,32,42130,준특실 B,13,0,2,4,0,0,0,0,※ 객실요금 전화문의 요망,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,42.97,,,,,,,,,,,,,,,
1963767,32,56436,특실,13,0,2,4,0,0,0,0,※ 객실요금 전화문의 요망,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,42.97,,,,,,,,,,,,,,,
143122,32,15211,슈페리어(더블/트윈),6,186,2,2,0,0,0,0,"※ 객실 가격 전화문의 요망<br />※ 위 정보는 2022년 10월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,19,http://tong.visitkorea.or.kr/cms/resource/14/2646214_image2_1.jpg,이비스 스타일 앰배서더 서울 강남_슈페리어룸,Type3,,,,,,,,,,,,
143122,32,15212,온돌,6,3,2,3,0,0,0,0,"※ 객실 가격 전화문의 요망<br />※ 위 정보는 2022년 10월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,19,http://tong.visitkorea.or.kr/cms/resource/16/2646216_image2_1.jpg,이비스 스타일 앰배서더 서울 강남_온돌룸,Type3,,,,,,,,,,,,
143122,32,15210,스탠다드(더블/트윈),6,81,2,2,0,0,0,0,"※ 객실 가격 전화문의 요망<br />※ 위 정보는 2022년 10월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,19,http://tong.visitkorea.or.kr/cms/resource/13/2646213_image2_1.jpg,이비스 스타일 앰배서더 서울 강남_스탠다드룸,Type3,,,,,,,,,,,,
143122,32,50843,슈페리어 스위트,17,1,2,4,0,0,0,0,"※ 객실 가격 전화문의 요망<br />※ 위 정보는 2022년 10월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,56,http://tong.visitkorea.or.kr/cms/resource/17/2646217_image2_1.jpg,이비스 스타일 앰배서더 서울 강남_슈페리어 스위트룸,Type3,,,,,,,,,,,,
436076,32,11388,스탠다드 더블,6,0,2,2,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,21,http://tong.visitkorea.or.kr/cms/resource/91/1363491_image2_1.jpg,서울 중구_이비스 앰배서더 명동_더블_2,Type3,http://tong.visitkorea.or.kr/cms/resource/92/1363492_image2_1.jpg,서울 중구_이비스 앰배서더 명동_더블_3,Type3,http://tong.visitkorea.or.kr/cms/resource/93/1363493_image2_1.jpg,서울 중구_이비스 앰배서더 명동_더블_4,Type3,http://tong.visitkorea.or.kr/cms/resource/94/1363494_image2_1.jpg,서울 중구_이비스 앰배서더 명동_더블_4,Type3,http://tong.visitkorea.or.kr/cms/resource/90/1363490_image2_1.jpg,서울 중구_이비스 앰배서더 명동_더블_1,Type3
436076,32,11389,스탠다드 트윈,6,0,2,2,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,21,http://tong.visitkorea.or.kr/cms/resource/98/1363498_image2_1.jpg,서울 중구_이비스 앰배서더 명동_트윈_4,Type3,http://tong.visitkorea.or.kr/cms/resource/96/1363496_image2_1.jpg,서울 중구_이비스 앰배서더 명동_트윈_2,Type3,http://tong.visitkorea.or.kr/cms/resource/97/1363497_image2_1.jpg,서울 중구_이비스 앰배서더 명동_트윈_3,Type3,http://tong.visitkorea.or.kr/cms/resource/95/1363495_image2_1.jpg,서울 중구_이비스 앰배서더 명동_트윈_3,Type3,http://tong.visitkorea.or.kr/cms/resource/99/1363499_image2_1.jpg,서울 중구_이비스 앰배서더 명동_트윈_5,Type3
436076,32,11390,온돌,8,0,2,3,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,28,,,,,,,,,,,,,,,
436076,32,11391,장애인 전용,8,0,2,2,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,28,,,,,,,,,,,,,,,
436076,32,11392,주니어 스위트,8,0,2,2,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,28,http://tong.visitkorea.or.kr/cms/resource/02/1363502_image2_1.jpg,서울 중구_이비스 앰배서더 명동_주니어 스위트_3,Type3,http://tong.visitkorea.or.kr/cms/resource/01/1363501_image2_1.jpg,서울 중구_이비스 앰배서더 명동_주니어 스위트_2,Type3,http://tong.visitkorea.or.kr/cms/resource/04/1363504_image2_1.jpg,서울 중구_이비스 앰배서더 명동_주니어 스위트_5,Type3,http://tong.visitkorea.or.kr/cms/resource/03/1363503_image2_1.jpg,서울 중구_이비스 앰배서더 명동_주니어 스위트_5,Type3,http://tong.visitkorea.or.kr/cms/resource/00/1363500_image2_1.jpg,서울 중구_이비스 앰배서더 명동_주니어 스위트_1,Type3
436076,32,50339,스탠다드 트리플,6,0,3,3,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,21,,,,,,,,,,,,,,,
436076,32,51800,i -suite ,0,0,0,0,0,0,0,0,※ 객실 가격은 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,0,,,,,,,,,,,,,,,
1428723,32,33568,스탠다드 더블룸,5,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,17,,,,,,,,,,,,,,,
1428723,32,33569,디럭스 패밀리룸,9,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,32,,,,,,,,,,,,,,,
1428723,32,33570,디럭스 더블룸,9,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,29,,,,,,,,,,,,,,,
1428723,32,50875,스탠다드 트윈룸,5,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,19,,,,,,,,,,,,,,,
1428723,32,50876,슈페리어 더블룸,6,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,Y,Y,23,,,,,,,,,,,,,,,
986600,32,25576,온돌,7,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,23.3,,,,,,,,,,,,,,,
986600,32,25574,더블,6,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,20.1,http://tong.visitkorea.or.kr/cms/resource/71/1336771_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_더블_1,Type3,http://tong.visitkorea.or.kr/cms/resource/74/1336774_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_더블_2,Type3,http://tong.visitkorea.or.kr/cms/resource/77/1336777_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_더블_3,Type3,http://tong.visitkorea.or.kr/cms/resource/79/1336779_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_더블_3,Type3,,,
986600,32,25575,트윈,6,0,2,2,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,,Y,Y,Y,Y,,,,Y,20.1,http://tong.visitkorea.or.kr/cms/resource/81/1336781_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_트윈_1,Type3,http://tong.visitkorea.or.kr/cms/resource/84/1336784_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_트윈_2,Type3,http://tong.visitkorea.or.kr/cms/resource/86/1336786_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_트윈_3,Type3,http://tong.visitkorea.or.kr/cms/resource/88/1336788_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_트윈_3,Type3,http://tong.visitkorea.or.kr/cms/resource/89/1336789_image2_1.jpg,경기 수원시_이비스 앰배서더 수원_트윈_5,Type3
986600,32,25578,주니어 스위트,11,0,2,0,0,0,0,0,※ 객실 가격 전화문의 요망,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,36.5,,,,,,,,,,,,,,,
2007732,32,43610,사랑방,3,1,2,2,50000,50000,50000,50000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 09월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,,Y,,,,Y,,,,,Y,9,http://tong.visitkorea.or.kr/cms/resource/81/2007581_image2_1.jpg,이석고택_사랑방,Type3,http://tong.visitkorea.or.kr/cms/resource/83/2007583_image2_1.jpg,이석고택_내부,Type3,http://tong.visitkorea.or.kr/cms/resource/85/2007585_image2_1.JPG,이석고택_샤워실,Type3,http://tong.visitkorea.or.kr/cms/resource/86/2007586_image2_1.jpg,이석고택_마루,Type3,,,
2761019,32,,모던,15,0,2,4,100000,120000,120000,140000,"※ 위 정보는 2024년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,
2761019,32,,럭셔리,40,0,8,10,320000,370000,370000,400000,"※ 위 정보는 2024년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,
2761019,32,,스위트,30,0,6,8,220000,260000,260000,300000,"※ 위 정보는 2024년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,
2761019,32,,클래식,21,0,4,6,150000,170000,170000,190000,"※ 위 정보는 2024년 07월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
",,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,
2699336,32,53215,침대룸 6평,0,0,2,0,40000,50000,0,0,,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,0,,,,,,,,,,,,,,,
2699336,32,53216,온돌룸 6평,0,0,2,4,40000,50000,0,0,,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,0,,,,,,,,,,,,,,,
2699336,32,53218,침대룸 8평,0,0,4,5,60000,70000,0,0,,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,0,,,,,,,,,,,,,,,
2699336,32,53220,온돌룸 7평,0,0,3,4,50000,60000,0,0,,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,0,,,,,,,,,,,,,,,
2699336,32,53221,온돌룸 8평,0,0,4,6,60000,70000,0,0,,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,0,,,,,,,,,,,,,,,
2699336,32,53223,온돌룸 10평,0,0,6,8,100000,120000,0,0,,Y,,,Y,Y,,,Y,Y,Y,,Y,,Y,0,,,,,,,,,,,,,,,
2017557,32,43958,STANDARD,9,22,2,3,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,30,http://tong.visitkorea.or.kr/cms/resource/05/2017505_image2_1.JPG,이시아호텔_스탠다드 1,Type3,http://tong.visitkorea.or.kr/cms/resource/17/2017517_image2_1.JPG,이시아호텔_스탠다드 2,Type3,http://tong.visitkorea.or.kr/cms/resource/16/2017516_image2_1.JPG,이시아호텔_스탠다드 3,Type3,http://tong.visitkorea.or.kr/cms/resource/38/2017538_image2_1.JPG,이시아호텔_스탠다드 5,Type3,http://tong.visitkorea.or.kr/cms/resource/37/2017537_image2_1.JPG,이시아호텔_스탠다드 4,Type3
2017557,32,43960,SUITE,36,1,4,10,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,120,http://tong.visitkorea.or.kr/cms/resource/33/2017533_image2_1.JPG,이시아호텔_스위트 2,Type3,http://tong.visitkorea.or.kr/cms/resource/32/2017532_image2_1.JPG,이시아호텔_스위트 3,Type3,http://tong.visitkorea.or.kr/cms/resource/31/2017531_image2_1.JPG,이시아호텔_스위트 4,Type3,http://tong.visitkorea.or.kr/cms/resource/29/2017529_image2_1.JPG,이시아호텔_스위트 6,Type3,http://tong.visitkorea.or.kr/cms/resource/25/2017525_image2_1.JPG,이시아호텔_스위트 8,Type3
2017557,32,43961,SPECIAL,13,5,2,4,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,45,http://tong.visitkorea.or.kr/cms/resource/35/2017535_image2_1.JPG,이시아호텔_스페셜 1,Type3,http://tong.visitkorea.or.kr/cms/resource/34/2017534_image2_1.JPG,이시아호텔_스페셜 2,Type3,http://tong.visitkorea.or.kr/cms/resource/23/2017523_image2_1.JPG,이시아호텔_스페셜 3,Type3,http://tong.visitkorea.or.kr/cms/resource/21/2017521_image2_1.JPG,이시아호텔_스페셜 4,Type3,,,
2017557,32,43963,TWIN BED,12,2,2,3,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,40,http://tong.visitkorea.or.kr/cms/resource/50/2017550_image2_1.JPG,이시아호텔_트윈5,Type3,http://tong.visitkorea.or.kr/cms/resource/49/2017549_image2_1.JPG,이시아호텔_트윈4,Type3,http://tong.visitkorea.or.kr/cms/resource/40/2017540_image2_1.JPG,이시아호텔_트윈 1,Type3,http://tong.visitkorea.or.kr/cms/resource/18/2017518_image2_1.JPG,이시아호텔_트윈 2,Type3,http://tong.visitkorea.or.kr/cms/resource/19/2017519_image2_1.JPG,이시아호텔_트윈3,Type3
2017557,32,43962,DELUXE,12,12,2,3,0,0,0,0,※ 객실 가격 전화문의 요망,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,40,http://tong.visitkorea.or.kr/cms/resource/08/2017508_image2_1.JPG,이시아호텔_디럭스 1,Type3,http://tong.visitkorea.or.kr/cms/resource/11/2017511_image2_1.JPG,이시아호텔_디럭스2,Type3,http://tong.visitkorea.or.kr/cms/resource/15/2017515_image2_1.JPG,이시아호텔_디럭스3,Type3,http://tong.visitkorea.or.kr/cms/resource/13/2017513_image2_1.JPG,이시아호텔_디럭스4,Type3,http://tong.visitkorea.or.kr/cms/resource/22/2017522_image2_1.JPG,이시아호텔_디럭스5,Type3
138935,32,16495,13평형,13,1,2,4,70000,80000,120000,120000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 12월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,,Y,,,Y,Y,,43,,,,,,,,,,,,,,,
138935,32,16496,16평형(원룸형),16,1,2,4,90000,100000,140000,140000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 12월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,,Y,,,Y,Y,,53,,,,,,,,,,,,,,,
138935,32,16497,18평형(가족형),18,1,6,6,120000,140000,170000,170000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 12월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,,Y,,,Y,Y,,60,,,,,,,,,,,,,,,
138935,32,16498,35평형,35,1,8,8,180000,200000,250000,250000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 12월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,,Y,,,Y,Y,,116,,,,,,,,,,,,,,,
138935,32,36066,40평형,40,1,12,15,220000,280000,350000,350000,"※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 12월에 작성된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,,Y,Y,,,Y,,,132,,,,,,,,,,,,,,,
3049902,32,,스위트,0,0,2,2,0,0,0,0,,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/95/3059995_image2_1.jpg,이엔에이호텔_스위트 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/93/3059993_image2_1.jpg,이엔에이호텔_스위트 (4),Type1,http://tong.visitkorea.or.kr/cms/resource/96/3059996_image2_1.jpg,이엔에이호텔_스위트 (1),Type1,http://tong.visitkorea.or.kr/cms/resource/94/3059994_image2_1.jpg,이엔에이호텔_스위트 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/92/3059992_image2_1.jpg,이엔에이호텔_스위트 (5),Type1
3049902,32,,E&A Ⅱ,0,0,2,2,0,0,0,0,,Y,,,Y,Y,,,Y,Y,Y,,,Y,Y,0,,,,,,,,,,,,,,,
3049902,32,,스위트 트윈,0,0,3,4,0,0,0,0,,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,0,,,,,,,,,,,,,,,
3049902,32,,디럭스 트윈,0,0,2,2,0,0,0,0,,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,0,,,,,,,,,,,,,,,
3049902,32,,디럭스,0,0,2,2,0,0,0,0,,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,0,http://tong.visitkorea.or.kr/cms/resource/01/3060001_image2_1.jpg,이엔에이호텔_디럭스 (2),Type1,http://tong.visitkorea.or.kr/cms/resource/98/3059998_image2_1.jpg,이엔에이호텔_디럭스 (5),Type1,http://tong.visitkorea.or.kr/cms/resource/99/3059999_image2_1.jpg,이엔에이호텔_디럭스 (4),Type1,http://tong.visitkorea.or.kr/cms/resource/00/3060000_image2_1.jpg,이엔에이호텔_디럭스 (3),Type1,http://tong.visitkorea.or.kr/cms/resource/97/3059997_image2_1.jpg,이엔에이호텔_디럭스 (1),Type1
3049902,32,,패밀리 트윈,0,0,3,3,0,0,0,0,,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,Y,0,,,,,,,,,,,,,,,
2706692,32,53625,디럭스 더블,9,0,2,2,100000,155000,205000,205000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,30,http://tong.visitkorea.or.kr/cms/resource/92/2709292_image2_1.jpg,강원_이엘호텔_디럭스더블 2,Type3,http://tong.visitkorea.or.kr/cms/resource/91/2709291_image2_1.jpg,강원_이엘호텔_디럭스더블 1,Type3,,,,,,,,,
2706692,32,53626,디럭스트윈,9,0,3,3,110000,165000,215000,215000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,30,http://tong.visitkorea.or.kr/cms/resource/94/2709294_image2_1.jpg,강원_이엘호텔_디럭스트윈 2,Type3,http://tong.visitkorea.or.kr/cms/resource/93/2709293_image2_1.jpg,강원_이엘호텔_디럭스트윈 1,Type3,,,,,,,,,
2706692,32,53627,패밀리트윈,10,0,3,3,120000,175000,225000,225000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,33,http://tong.visitkorea.or.kr/cms/resource/98/2709298_image2_1.jpg,강원_이엘호텔_패밀리트윈 2,Type3,http://tong.visitkorea.or.kr/cms/resource/97/2709297_image2_1.jpg,강원_이엘호텔_패밀리트윈 1,Type3,,,,,,,,,
2706692,32,53629,패밀리스위트,18,0,4,5,140000,225000,275000,275000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,59,http://tong.visitkorea.or.kr/cms/resource/96/2709296_image2_1.jpg,강원_이엘호텔_패밀리스위트 2,Type3,http://tong.visitkorea.or.kr/cms/resource/95/2709295_image2_1.jpg,강원_이엘호텔_패밀리스위트 1,Type3,,,,,,,,,
2706692,32,53630,로열스위트,16,0,4,4,160000,235000,305000,305000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,56,http://tong.visitkorea.or.kr/cms/resource/05/2709305_image2_1.jpg,강원_이엘호텔_로얄 스위트 2,Type3,http://tong.visitkorea.or.kr/cms/resource/04/2709304_image2_1.jpg,강원_이엘호텔_로얄 스위트 1,Type3,,,,,,,,,
2706692,32,53628,프리미어스위트,18,0,4,5,130000,205000,255000,255000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,60,http://tong.visitkorea.or.kr/cms/resource/03/2709303_image2_1.jpg,강원_이엘호텔_프리미어스위트 3,Type3,http://tong.visitkorea.or.kr/cms/resource/02/2709302_image2_1.jpg,강원_이엘호텔_프리미어스위트 2,Type3,http://tong.visitkorea.or.kr/cms/resource/01/2709301_image2_1.jpg,강원_이엘호텔_프리미어스위트 1,Type3,,,,,,
2706692,32,53624,스탠다드 더블,9,0,2,2,80000,135000,185000,185000,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,30,http://tong.visitkorea.or.kr/cms/resource/00/2709300_image2_1.jpg,강원_이엘호텔_스탠다드더블 2,Type3,http://tong.visitkorea.or.kr/cms/resource/99/2709299_image2_1.jpg,강원_이엘호텔_스탠다드더블 1,Type3,,,,,,,,,
2570341,32,52358,1월 소나무방,0,1,2,4,50000,60000,60000,70000,"※ 위 정보는 2021년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,,Y,,,Y,Y,0,,,,,,,,,,,,,,,
2570341,32,52359,2월 매화방,0,1,3,5,60000,70000,70000,80000,"※ 위 정보는 2021년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,,Y,,,Y,Y,0,,,,,,,,,,,,,,,
2570341,32,52360,3월 벚꽃방,0,1,2,4,50000,60000,60000,70000,"※ 위 정보는 2021년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,,Y,,,Y,Y,0,,,,,,,,,,,,,,,
2570341,32,52361,4월 등나무방,0,1,3,5,60000,70000,70000,80000,"※ 위 정보는 2021년 11월에 수정된 정보로(정상요금), 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망",Y,,,Y,Y,,Y,,,Y,,,Y,Y,0,,,,,,,,,,,,,,,
